"GEO","Category","Date","Volumes","Prices","YoY"
"World trade","World Trades",2000-02-01,"65.014353462218295",65.1440518325782,NA
"World trade","World Trades",2000-03-01,"65.063968708436093",64.4423257044602,NA
"World trade","World Trades",2000-04-01,"65.515829508075697",64.2657633765149,NA
"World trade","World Trades",2000-05-01,"67.716868839092001",63.8270880491229,NA
"World trade","World Trades",2000-06-01,"66.535030812306402",62.6640994342303,NA
"World trade","World Trades",2000-07-01,"67.477527448083606",64.755208280541,NA
"World trade","World Trades",2000-08-01,"68.712431966454105",64.4817065234225,NA
"World trade","World Trades",2000-09-01,"68.648324623579597",63.9121368664199,NA
"World trade","World Trades",2000-10-01,"69.489140278496606",63.5035661922303,NA
"World trade","World Trades",2000-11-01,"69.726846277634493",62.9231604197609,NA
"World trade","World Trades",2000-12-01,"69.692119701725105",62.786626214411,NA
"World trade","World Trades",2001-01-01,"69.754494014608497",63.6578235996002,NA
"World trade","World Trades",2001-02-01,"68.927989743447696",63.788959555844,-0.0208014736359479
"World trade","World Trades",2001-03-01,"68.552790221434194",63.387185061284,-0.0163734103578942
"World trade","World Trades",2001-04-01,"67.848732906787205",62.6644625854699,-0.0249168562997288
"World trade","World Trades",2001-05-01,"67.469989100639907",61.8456379076304,-0.0310440316495017
"World trade","World Trades",2001-06-01,"67.237349024637894",61.3823481282382,-0.0204543162283434
"World trade","World Trades",2001-07-01,"66.463327404801802",60.8183506300928,-0.0607960001208308
"World trade","World Trades",2001-08-01,"66.672483146832207",60.4841069046147,-0.0619958719199794
"World trade","World Trades",2001-09-01,"65.4103263844015",61.4732932313147,-0.0381593192573505
"World trade","World Trades",2001-10-01,"66.554796833931107",61.5261699696135,-0.0311383492484669
"World trade","World Trades",2001-11-01,"66.3325457694297",60.3828425922827,-0.0403717456423313
"World trade","World Trades",2001-12-01,"65.171277583804098",59.5138473757328,-0.0521254132608103
"World trade","World Trades",2002-01-01,"66.788965173890801",59.540262934909,-0.0646827119096962
"World trade","World Trades",2002-02-01,"67.543264641271705",59.2752201269249,-0.0707605118557789
"World trade","World Trades",2002-03-01,"67.757803409603994",58.968331189016,-0.0697121013970847
"World trade","World Trades",2002-04-01,"68.861937734122904",59.765503287393,-0.046261615889914
"World trade","World Trades",2002-05-01,"68.334941308819594",60.3592395865362,-0.0240340041979066
"World trade","World Trades",2002-06-01,"69.489187269057695",61.4729414770203,0.00147588600867525
"World trade","World Trades",2002-07-01,"70.092328251442495",62.5616816190925,0.0286645555319795
"World trade","World Trades",2002-08-01,"70.042640372903506",63.4286537678722,0.0486829849021519
"World trade","World Trades",2002-09-01,"70.671386419230004",63.1753803747813,0.0276882375092856
"World trade","World Trades",2002-10-01,"70.728570139315806",63.388705898521,0.0302722553643006
"World trade","World Trades",2002-11-01,"71.639472223526298",63.414832344291,0.0502127694199645
"World trade","World Trades",2002-12-01,"70.417340105058699",63.8308119469448,0.0725371449094429
"World trade","World Trades",2003-01-01,"72.110604626996405",64.7613799977289,0.0876905274759663
"World trade","World Trades",2003-02-01,"71.805235199153401",66.7112634330784,0.125449442283484
"World trade","World Trades",2003-03-01,"71.767211175258296",67.5596218330215,0.145693297924052
"World trade","World Trades",2003-04-01,"72.094239158912103",67.6181973572662,0.131391750055415
"World trade","World Trades",2003-05-01,"72.132879197415093",66.6932291765484,0.104938193943468
"World trade","World Trades",2003-06-01,"71.7240581321646",68.5150060188087,0.114555516176509
"World trade","World Trades",2003-07-01,"72.992067120131097",68.8033905719307,0.0997688807478182
"World trade","World Trades",2003-08-01,"71.937475286734198",68.1766950801903,0.0748564100019268
"World trade","World Trades",2003-09-01,"74.545445351022707",67.6572402766476,0.0709431407500539
"World trade","World Trades",2003-10-01,"75.874000160718595",68.0393174624291,0.0733665642481053
"World trade","World Trades",2003-11-01,"75.984353298669006",69.5470294627324,0.0966997292549565
"World trade","World Trades",2003-12-01,"77.526496000168095",70.0341355412586,0.0971838428041604
"World trade","World Trades",2004-01-01,"77.270284443567704",71.8886763022741,0.110054731767531
"World trade","World Trades",2004-02-01,"78.745292104969707",73.5356180552935,0.102296887677161
"World trade","World Trades",2004-03-01,"79.360793526472307",74.1033905502634,0.0968591673502155
"World trade","World Trades",2004-04-01,"80.019512853080002",73.6561852760179,0.0892953103563158
"World trade","World Trades",2004-05-01,"80.286291434216594",73.5391214098645,0.102647484877271
"World trade","World Trades",2004-06-01,"81.722555790631404",74.0302756433559,0.0804972508217127
"World trade","World Trades",2004-07-01,"81.286656110089197",74.3468710467426,0.0805698735008771
"World trade","World Trades",2004-08-01,"80.746594475953501",75.2105865731603,0.103171494081616
"World trade","World Trades",2004-09-01,"81.675173767151506",75.4321628578673,0.114916342278053
"World trade","World Trades",2004-10-01,"82.320704870873797",75.7058093940886,0.112677378574424
"World trade","World Trades",2004-11-01,"83.319948239259205",77.3449089739081,0.11212383291445
"World trade","World Trades",2004-12-01,"84.244241493958",78.7917772932458,0.125048188062918
"World trade","World Trades",2005-01-01,"84.019190732787706",79.4850349105635,0.105668361124756
"World trade","World Trades",2005-02-01,"83.532207407676907",79.4518263625517,0.0804536422446282
"World trade","World Trades",2005-03-01,"83.744720240513104",79.641378157749,0.0747332553390962
"World trade","World Trades",2005-04-01,"86.018824853581293",81.1756179041187,0.102088271336923
"World trade","World Trades",2005-05-01,"86.193196503940399",80.6167725094041,0.0962433459069066
"World trade","World Trades",2005-06-01,"86.565864882591598",79.7334994541248,0.0770390730171588
"World trade","World Trades",2005-07-01,"85.626278111578301",78.8195525333638,0.0601596465816185
"World trade","World Trades",2005-08-01,"87.037464881481398",79.1825445768059,0.0528111557776765
"World trade","World Trades",2005-09-01,"87.596946648387501",80.7226404965757,0.0701355686788004
"World trade","World Trades",2005-10-01,"88.288493753135597",81.4724036833612,0.0761710935452051
"World trade","World Trades",2005-11-01,"89.257132023546902",80.7297281583517,0.0437626629774101
"World trade","World Trades",2005-12-01,"91.419778638155094",79.8395348753244,0.0132978036296742
"World trade","World Trades",2006-01-01,"91.165695954625605",80.6510229628791,0.014669277727909
"World trade","World Trades",2006-02-01,"92.026911523790105",82.3825401943733,0.0368866766944825
"World trade","World Trades",2006-03-01,"93.155510864463096",81.9661776623606,0.0291908497616247
"World trade","World Trades",2006-04-01,"93.174418199140504",82.3266927866108,0.0141800569211769
"World trade","World Trades",2006-05-01,"93.518941633799798",83.733612701811,0.0386624283680336
"World trade","World Trades",2006-06-01,"94.401480379380402",86.2683547143957,0.0819587162862553
"World trade","World Trades",2006-07-01,"93.280478082951504",85.3601812837582,0.0829823126390598
"World trade","World Trades",2006-08-01,"94.6904479451117",86.0141450404767,0.0862765966941648
"World trade","World Trades",2006-09-01,"95.784269135377102",87.054451883846,0.0784391014505886
"World trade","World Trades",2006-10-01,"95.954718193364599",86.3670253338871,0.0600770497645882
"World trade","World Trades",2006-11-01,"97.392315815626702",85.1749618035147,0.0550631563684156
"World trade","World Trades",2006-12-01,"97.561658535969997",86.0991325841582,0.0784022316588973
"World trade","World Trades",2007-01-01,"98.267808832201993",88.3451194914755,0.0953998628403974
"World trade","World Trades",2007-02-01,"98.527839343601002",86.9254297470974,0.0551438392407615
"World trade","World Trades",2007-03-01,"98.312730883203699",87.6118056801978,0.0688775319143584
"World trade","World Trades",2007-04-01,"98.666801508167396",88.9261085740921,0.0801613129849252
"World trade","World Trades",2007-05-01,"99.014209557829702",90.2435677643564,0.0777460192208404
"World trade","World Trades",2007-06-01,"99.743668924538198",90.8119787572246,0.0526684907562135
"World trade","World Trades",2007-07-01,"99.9809713625245",91.0397385944856,0.0665363782657298
"World trade","World Trades",2007-08-01,"101.08263004312199",92.6843346553961,0.077547589547981
"World trade","World Trades",2007-09-01,"100.573059594263",92.2371313339656,0.0595337669466312
"World trade","World Trades",2007-10-01,"101.80017995596801",94.2341113260757,0.0910890002495184
"World trade","World Trades",2007-11-01,"102.033794062034",96.5201203641998,0.133198281753934
"World trade","World Trades",2007-12-01,"101.417680639906",99.448044251205,0.155041186437027
"World trade","World Trades",2008-01-01,"104.716893276942",99.9001523324995,0.130794240899057
"World trade","World Trades",2008-02-01,"103.862551324527",101.639484943479,0.169272159357635
"World trade","World Trades",2008-03-01,"101.63396017892499",103.358330743477,0.179730630375973
"World trade","World Trades",2008-04-01,"103.442372855678",107.632451293005,0.210358274064439
"World trade","World Trades",2008-05-01,"103.193805041695",109.10739362592,0.209032359079826
"World trade","World Trades",2008-06-01,"102.10261998402",109.937355484244,0.210604118407649
"World trade","World Trades",2008-07-01,"103.492507339892",111.989674557096,0.230118586521066
"World trade","World Trades",2008-08-01,"102.490502429258",114.167893668684,0.231792773753673
"World trade","World Trades",2008-09-01,"101.5414247831",110.607688412317,0.199166613409047
"World trade","World Trades",2008-10-01,"100.52628263254999",106.825916116181,0.13362257693007
"World trade","World Trades",2008-11-01,"93.975139028586895",100.105991610825,0.0371515413894494
"World trade","World Trades",2008-12-01,"88.467302573703194",94.3012511604201,-0.0517535878109795
"World trade","World Trades",2009-01-01,"84.529492654479995",93.6227431931378,-0.0628368325052047
"World trade","World Trades",2009-02-01,"84.528548279967396",90.8790823962585,-0.105868330139653
"World trade","World Trades",2009-03-01,"83.872887420224899",88.7035786776313,-0.141785881800056
"World trade","World Trades",2009-04-01,"84.813971668965195",88.8128793203211,-0.174850351790761
"World trade","World Trades",2009-05-01,"83.772782263069104",88.6579839517629,-0.187424600612025
"World trade","World Trades",2009-06-01,"85.9999218504352",90.8124750773596,-0.17396161953
"World trade","World Trades",2009-07-01,"88.002283624818006",93.1289856382429,-0.168414534584948
"World trade","World Trades",2009-08-01,"87.901622268716807",93.6035428285437,-0.180123764916065
"World trade","World Trades",2009-09-01,"91.047391858883699",95.1150130236718,-0.140068702375304
"World trade","World Trades",2009-10-01,"92.416655471672001",96.4325261316829,-0.0972927765318158
"World trade","World Trades",2009-11-01,"92.448581078928299",97.7637922916512,-0.0233971941287931
"World trade","World Trades",2009-12-01,"94.883484795942707",99.0214060110773,0.0500540002658877
"World trade","World Trades",2010-01-01,"94.643323350848206",98.6274525036497,0.0534561276439798
"World trade","World Trades",2010-02-01,"95.721323907936195",99.2819429407052,0.0924619871029052
"World trade","World Trades",2010-03-01,"97.447245897536703",97.6121469175034,0.100430764718612
"World trade","World Trades",2010-04-01,"97.831355487080401",98.5358290207315,0.109476798577182
"World trade","World Trades",2010-05-01,"100.06090263332401",99.2120776908728,0.119042789703544
"World trade","World Trades",2010-06-01,"101.35039594499101",97.0693608203244,0.0688989672138637
"World trade","World Trades",2010-07-01,"100.769518703342",96.431544162962,0.0354621979621662
"World trade","World Trades",2010-08-01,"101.12995029575799",98.6735117047142,0.0541642839893071
"World trade","World Trades",2010-09-01,"101.229438535705",99.667000557912,0.0478577186664246
"World trade","World Trades",2010-10-01,"102.732465040077",100.585107563669,0.0430620413937467
"World trade","World Trades",2010-11-01,"103.627330266377",104.11059649845,0.064919783265617
"World trade","World Trades",2010-12-01,"103.456749937024",104.338120237615,0.0536925745726427
"World trade","World Trades",2011-01-01,"104.67655790276901",104.482761884542,0.0593679470802069
"World trade","World Trades",2011-02-01,"103.954297199737",107.83372970781,0.0861363759995332
"World trade","World Trades",2011-03-01,"104.75761672365",110.025906991044,0.127174337063112
"World trade","World Trades",2011-04-01,"103.709537363858",112.750564087787,0.144259557242521
"World trade","World Trades",2011-05-01,"104.79270311932601",115.797267116982,0.16716905655162
"World trade","World Trades",2011-06-01,"104.30004083258601",115.662434558549,0.191544206957749
"World trade","World Trades",2011-07-01,"105.060762826478",115.819452849944,0.201053595638974
"World trade","World Trades",2011-08-01,"106.143326727417",116.385928786494,0.179505287445177
"World trade","World Trades",2011-09-01,"105.140297613071",116.929154241838,0.173198286165898
"World trade","World Trades",2011-10-01,"104.981302706954",114.367590346111,0.137023095329673
"World trade","World Trades",2011-11-01,"104.862636454796",114.319415695448,0.0980574460271198
"World trade","World Trades",2011-12-01,"104.93601500148201",113.804050449606,0.090723603132141
"World trade","World Trades",2012-01-01,"104.636520412731",112.651493331613,0.0781825757640078
"World trade","World Trades",2012-02-01,"105.146905703551",112.823098726795,0.0462690943965712
"World trade","World Trades",2012-03-01,"106.025360732712",114.982222334061,0.0450468028718041
"World trade","World Trades",2012-04-01,"104.617086842768",114.851140801957,0.0186302989361056
"World trade","World Trades",2012-05-01,"107.59675526209899",114.831711939019,-0.00833832440093395
"World trade","World Trades",2012-06-01,"106.95871529503999",112.808671311049,-0.0246732074972484
"World trade","World Trades",2012-07-01,"106.60485488266799",110.591697790459,-0.045137107203037
"World trade","World Trades",2012-08-01,"106.612683789521",109.758966214458,-0.0569395513799004
"World trade","World Trades",2012-09-01,"107.080333955382",110.963063950268,-0.051023120198327
"World trade","World Trades",2012-10-01,"106.229800319939",113.015463502806,-0.0118226399560667
"World trade","World Trades",2012-11-01,"106.438831663713",112.652553609709,-0.014580743573599
"World trade","World Trades",2012-12-01,"106.402133870567",111.654965220674,-0.0188840838304225
"World trade","World Trades",2013-01-01,"108.49623301659599",113.177850787028,0.00467244099344132
"World trade","World Trades",2013-02-01,"107.395064102855",113.421080089249,0.0053001678663519
"World trade","World Trades",2013-03-01,"108.128743572392",114.175359605832,-0.00701728242723302
"World trade","World Trades",2013-04-01,"108.548944634487",112.814388929723,-0.0177338410224942
"World trade","World Trades",2013-05-01,"108.719263801784",112.195548586007,-0.0229567539183943
"World trade","World Trades",2013-06-01,"107.55789055359",111.070571124136,-0.0154075051741414
"World trade","World Trades",2013-07-01,"108.663149069163",111.727161663677,0.0102671710074421
"World trade","World Trades",2013-08-01,"109.23309852038",110.818626784792,0.00965443286212748
"World trade","World Trades",2013-09-01,"108.59787322579299",111.592913315274,0.00567620740256685
"World trade","World Trades",2013-10-01,"109.804194243106",111.868697670538,-0.0101469816317617
"World trade","World Trades",2013-11-01,"109.910750270593",112.41266099362,-0.00212949115135135
"World trade","World Trades",2013-12-01,"109.374052093226",111.743786405417,0.000795496954098294
"World trade","World Trades",2014-01-01,"110.524727665467",112.840934262879,-0.00297687685184087
"World trade","World Trades",2014-02-01,"110.29777285079",112.541777069523,-0.00775255374956844
"World trade","World Trades",2014-03-01,"109.92463148440601",112.814782794158,-0.0119165537675652
"World trade","World Trades",2014-04-01,"110.924173873021",113.628098347925,0.00721281589983087
"World trade","World Trades",2014-05-01,"110.78846943509799",113.032554987415,0.00746024607889284
"World trade","World Trades",2014-06-01,"110.743357598087",112.983817929659,0.0172255061458602
"World trade","World Trades",2014-07-01,"111.768842836937",112.25346772398,0.00471063663003716
"World trade","World Trades",2014-08-01,"111.53739534445199",112.220607377469,0.0126511276430055
"World trade","World Trades",2014-09-01,"113.44719902911901",111.079551562163,-0.00460030783191977
"World trade","World Trades",2014-10-01,"113.199094033973",108.937612161144,-0.0262011230167913
"World trade","World Trades",2014-11-01,"112.67215464167801",107.131186718654,-0.0469829130302835
"World trade","World Trades",2014-12-01,"113.98342005200099",105.01870221838,-0.0601830706061611
"World trade","World Trades",2015-01-01,"113.960733545287",102.181917754551,-0.0944605481863196
"World trade","World Trades",2015-02-01,"113.823294191431",98.9074295494304,-0.12114921120954
"World trade","World Trades",2015-03-01,"112.582698510005",97.8013073664216,-0.133080745766537
"World trade","World Trades",2015-04-01,"113.04913480185",95.9352140621568,-0.155708707115675
"World trade","World Trades",2015-05-01,"111.591761344844",95.7873632807095,-0.152568361465647
"World trade","World Trades",2015-06-01,"113.47467763409",97.5479481902214,-0.136620181741845
"World trade","World Trades",2015-07-01,"113.753974955644",97.1379261550181,-0.134655453193923
"World trade","World Trades",2015-08-01,"113.56732779874299",95.5172102814525,-0.148844294166332
"World trade","World Trades",2015-09-01,"114.25508942739999",94.0461602992698,-0.15334407659506
"World trade","World Trades",2015-10-01,"114.730758809945",93.2181018232614,-0.144298282531012
"World trade","World Trades",2015-11-01,"113.644562644937",93.0635698184311,-0.131312060764967
"World trade","World Trades",2015-12-01,"115.1285457331",90.7206585560997,-0.136147594288
"World trade","World Trades",2016-01-01,"113.255390731942",89.8911396033062,-0.120283298858886
"World trade","World Trades",2016-02-01,"114.83702377717201",88.2228535150581,-0.108026020725092
"World trade","World Trades",2016-03-01,"113.435758330371",88.7913182571884,-0.0921254464981378
"World trade","World Trades",2016-04-01,"114.191298787612",89.2826206216764,-0.0693446458166045
"World trade","World Trades",2016-05-01,"113.837890508458",90.7848294109616,-0.0522254052978546
"World trade","World Trades",2016-06-01,"115.363160588873",90.8350219513785,-0.0688166831121092
"World trade","World Trades",2016-07-01,"113.814287644432",91.4659735052275,-0.058390711787886
"World trade","World Trades",2016-08-01,"116.13129672013601",91.0854144535683,-0.0463978775639008
"World trade","World Trades",2016-09-01,"115.680492558892",91.7567778667777,-0.0243431781287713
"World trade","World Trades",2016-10-01,"115.15449990164799",91.9217664257625,-0.013906477091292
"World trade","World Trades",2016-11-01,"117.74401728639801",92.0195244329601,-0.0112186260156145
"World trade","World Trades",2016-12-01,"118.832443372857",91.2268826793357,0.00558003139850398
"World trade","World Trades",2017-01-01,"118.05232729727599",91.7429359698672,0.0206004326425615
"World trade","World Trades",2017-02-01,"117.790124093646",92.9325201538854,0.0533837486680641
"World trade","World Trades",2017-03-01,"120.497803202345",94.2875691221611,0.0619007688235076
"World trade","World Trades",2017-04-01,"118.589259089425",94.0495094445259,0.0533910047628258
"World trade","World Trades",2017-05-01,"120.584253260274",94.6760253214398,0.0428617417218868
"World trade","World Trades",2017-06-01,"120.62553181389301",94.8949420494332,0.044695537148963
"World trade","World Trades",2017-07-01,"120.234549081298",95.0790713634059,0.0395020980995945
"World trade","World Trades",2017-08-01,"121.560050844478",96.1301522711983,0.0553846941125969
"World trade","World Trades",2017-09-01,"121.894731383181",97.4244106533291,0.0617680014306985
"World trade","World Trades",2017-10-01,"120.633671745022",98.7348054113272,0.0741177987595247
"World trade","World Trades",2017-11-01,"124.037300618112",98.0700801655659,0.0657529559068073
"World trade","World Trades",2017-12-01,"124.635482496254",98.9108262342766,0.0842289392037006
"World trade","World Trades",2018-01-01,"124.593759294656",100.310447968068,0.0933860673590693
"World trade","World Trades",2018-02-01,"123.869993952968",102.978148000296,0.108095937028031
"World trade","World Trades",2018-03-01,"123.11003590304",103.229940397,0.0948414659333613
"World trade","World Trades",2018-04-01,"123.82708966878199",103.554613585169,0.101064898655847
"World trade","World Trades",2018-05-01,"125.24722068576899",103.651597994213,0.0948030152543873
"World trade","World Trades",2018-06-01,"125.192009468146",102.404219374185,0.0791325350179363
"World trade","World Trades",2018-07-01,"126.119352688476",102.290275802635,0.0758442876631265
"World trade","World Trades",2018-08-01,"126.517029718549",101.913691121917,0.060163629351199
"World trade","World Trades",2018-09-01,"125.27992239261999",101.380013091203,0.0406017589569963
"World trade","World Trades",2018-10-01,"127.225502409641",102.49529506082,0.0380867682255176
"World trade","World Trades",2018-11-01,"124.85173999630901",101.956988063157,0.0396339830764803
"World trade","World Trades",2018-12-01,"122.91042196174",100.74585243739,0.0185523291329811
"World trade","World Trades",2019-01-01,"124.818466882236",99.8904124074919,-0.00418735604400671
"World trade","World Trades",2019-02-01,"123.544977933805",100.550816152473,-0.0235713294029722
"World trade","World Trades",2019-03-01,"124.48658123120499",100.919281970021,-0.0223836071017061
"World trade","World Trades",2019-04-01,"123.987274885033",101.481234061528,-0.0200220873977356
"World trade","World Trades",2019-05-01,"125.778776102766",101.051140073675,-0.0250884498730371
"World trade","World Trades",2019-06-01,"123.227407956759",100.489293493998,-0.0186996775317417
"World trade","World Trades",2019-07-01,"125.290755250126",100.463111623341,-0.017862540353488
"World trade","World Trades",2019-08-01,"125.501139629113",100.021076220108,-0.0185707619945283
"World trade","World Trades",2019-09-01,"124.410760017922",98.9159689883814,-0.0243050284537339
"World trade","World Trades",2019-10-01,"125.246831496246",98.7761772314157,-0.0362857419669595
"World trade","World Trades",2019-11-01,"123.51523712569301",98.9159949238509,-0.029826235524164
"World trade","World Trades",2019-12-01,"123.68560745723499",99.0272284006579,-0.0170590053600485
"World trade","World Trades",2020-01-01,"120.80563779051499",99.7683755755943,-0.00122170715843832
"World trade","World Trades",2020-02-01,"120.85672822439901",100.164853204402,-0.00383848647718329
"World trade","World Trades",2020-03-01,"118.011408743974",98.9874890515964,-0.019141960591817
"World trade","World Trades",2020-04-01,"104.34619155673199",96.0198409167921,-0.0538167789861981
"World trade","World Trades",2020-05-01,"104.296978753755",91.8638745874873,-0.0909169899467674
"World trade","World Trades",2020-06-01,"112.127608307597",93.1741942746687,-0.0727948119146268
"World trade","World Trades",2020-07-01,"117.515948655508",95.6358106497077,-0.0480504823674182
"World trade","World Trades",2020-08-01,"119.810293414904",97.1274681201267,-0.0289299836527812
"World trade","World Trades",2020-09-01,"123.2540870622",98.8952038246157,-0.000209927314851731
"World trade","World Trades",2020-10-01,"123.620036413324",99.2139441230176,0.00443190761043812
"World trade","World Trades",2020-11-01,"125.20920040239299",99.9485267671884,0.0104384719997244
"World trade","World Trades",2020-12-01,"126.048534782738",101.160911464384,0.0215464281711829
"World trade","World Trades",2021-01-01,"126.806790702998",103.903826104291,0.0414505148032933
"World trade","World Trades",2021-02-01,"126.619786968242",105.814451638327,0.0564030021827728
"World trade","World Trades",2021-03-01,"130.66189746818799",106.680220363984,0.0777141776813617
"World trade","World Trades",2021-04-01,"130.01821240114",107.472583365996,0.11927474925863
"World trade","World Trades",2021-05-01,"128.90547447403301",109.232201728,0.18906591103962
"World trade","World Trades",2021-06-01,"129.91884726755899",111.306503231469,0.194606554936745
"World trade","World Trades",2021-07-01,"128.853013244209",112.597782425779,0.177360045999915
"World trade","World Trades",2021-08-01,"129.98094580674601",112.818028892463,0.161546070087303
"World trade","World Trades",2021-09-01,"129.666370479253",113.17983138747,0.144442066049908
"World trade","World Trades",2021-10-01,"130.52504294574999",114.377424369954,0.152836180246346
"World trade","World Trades",2021-11-01,"133.637625745431",116.148369905005,0.162081860151387
"World trade","World Trades",2021-12-01,"135.49909585233999",116.295669024791,0.149610727516384
"World trade","World Trades",2022-01-01,"134.090885901635",116.58160947675,0.122014596072083
"World trade","World Trades",2022-02-01,"134.54470078432601",119.102839689024,0.125581977177528
"World trade","World Trades",2022-03-01,"133.31904788514399",121.119193822417,0.135348178033083
"World trade","World Trades",2022-04-01,"133.98813152918399",122.805001839761,0.142663533280397
"World imports","World Imports",2000-02-01,"65.325975444683095",65.0316862875223,-0.415742257644329
"World imports","World Imports",2000-03-01,"65.421056964088706",64.3682304824653,-0.428334829552306
"World imports","World Imports",2000-04-01,"65.933349345495898",64.2259594368253,-0.430711916638387
"World imports","World Imports",2000-05-01,"68.252813766412899",63.7126015246507,-0.437067534528027
"World imports","World Imports",2000-06-01,"66.8663631149808",62.4807705352208,-0.453731618110873
"World imports","World Imports",2000-07-01,"67.995364069415302",64.7242783657553,-0.442744840769683
"World imports","World Imports",2000-08-01,"69.134812790161504",64.3498175538103,-0.446670558814252
"World imports","World Imports",2000-09-01,"69.236227170282802",63.7911999032561,-0.452819358134028
"World imports","World Imports",2000-10-01,"70.0758351223255",63.4451287639536,-0.467308009367299
"World imports","World Imports",2000-11-01,"70.311084559635106",62.9920144141592,-0.479917159071278
"World imports","World Imports",2000-12-01,"70.213257595767004",62.9367744508328,-0.48750642475496
"World imports","World Imports",2001-01-01,"70.324283122178699",63.811372848644,NA
"World imports","World Imports",2001-02-01,"69.100760899530599",63.8381071725224,-0.0183538084761139
"World imports","World Imports",2001-03-01,"68.932764935097893",63.3805955710286,-0.0153435150233893
"World imports","World Imports",2001-04-01,"68.431792673459995",62.6313730026362,-0.0248277557575078
"World imports","World Imports",2001-05-01,"67.742406839552302",61.88307737926,-0.0287152635681161
"World imports","World Imports",2001-06-01,"67.537499029488401",61.4258091594946,-0.0168845769136524
"World imports","World Imports",2001-07-01,"66.818067609550894",60.9182668797939,-0.0588034595681967
"World imports","World Imports",2001-08-01,"66.624020771164794",60.6414844197387,-0.0576277179180909
"World imports","World Imports",2001-09-01,"65.751203671549902",61.6113753061512,-0.0341712430619075
"World imports","World Imports",2001-10-01,"66.896793985359693",61.4751217475397,-0.0310505637673661
"World imports","World Imports",2001-11-01,"66.737832902095406",60.4255363564558,-0.0407429113288765
"World imports","World Imports",2001-12-01,"65.172926728649799",59.4971226745209,-0.0546524954023344
"World imports","World Imports",2002-01-01,"66.961970219495001",59.568686717343,-0.0664879306289859
"World imports","World Imports",2002-02-01,"68.117969453563802",59.0618108791245,-0.0748188896091478
"World imports","World Imports",2002-03-01,"67.921689231135105",58.7103298505046,-0.0736860497830157
"World imports","World Imports",2002-04-01,"69.427405956681994",59.547071409899,-0.0492453134087829
"World imports","World Imports",2002-05-01,"68.4768704665575",60.09351713488,-0.0289184106571236
"World imports","World Imports",2002-06-01,"69.980961978173397",61.3318869408019,-0.0015290351071945
"World imports","World Imports",2002-07-01,"70.325905107656794",62.2133337739697,0.0212590896049501
"World imports","World Imports",2002-08-01,"70.406860430806105",63.0928161445087,0.0404233462987607
"World imports","World Imports",2002-09-01,"71.159928920834403",62.8996590585918,0.0209098359846542
"World imports","World Imports",2002-10-01,"70.875226448542406",62.962904877541,0.0242013856615231
"World imports","World Imports",2002-11-01,"72.181756058298205",63.2075955186954,0.0460411165542325
"World imports","World Imports",2002-12-01,"71.3265071293403",63.6069735393527,0.0690764642067608
"World imports","World Imports",2003-01-01,"72.865252514188896",64.5643855969114,0.0838645126301556
"World imports","World Imports",2003-02-01,"72.3628255847715",66.4189111964718,0.124566114852189
"World imports","World Imports",2003-03-01,"72.9418465756454",67.3467427782989,0.147102101960343
"World imports","World Imports",2003-04-01,"72.932231456313801",67.3638604336819,0.131270755029666
"World imports","World Imports",2003-05-01,"72.797733791677302",66.3074064124398,0.103403654401068
"World imports","World Imports",2003-06-01,"72.774370997124805",68.0528332017231,0.109583229803582
"World imports","World Imports",2003-07-01,"73.868472219147094",68.079012265244,0.0942833012708366
"World imports","World Imports",2003-08-01,"72.459663589976799",67.4468198851143,0.0690095007113507
"World imports","World Imports",2003-09-01,"75.293644751857599",66.9642850692613,0.0646207955894203
"World imports","World Imports",2003-10-01,"76.498012172099905",67.2583443126884,0.0682217480832843
"World imports","World Imports",2003-11-01,"77.021008900376103",68.8616377308821,0.0894519426943611
"World imports","World Imports",2003-12-01,"78.519815589021903",69.2402513196799,0.0885638392595738
"World imports","World Imports",2004-01-01,"78.787764054737195",71.0064261566877,0.09977699780178
"World imports","World Imports",2004-02-01,"80.090618539403593",72.5042944938438,0.0916212444279765
"World imports","World Imports",2004-03-01,"80.567990489131802",72.8519748756609,0.0817445932832247
"World imports","World Imports",2004-04-01,"81.587545639948402",72.5659355388716,0.0772235301198485
"World imports","World Imports",2004-05-01,"81.352389250863098",72.4391327324057,0.0924742295276313
"World imports","World Imports",2004-06-01,"83.368532253570805",73.1639540010378,0.0751051875263479
"World imports","World Imports",2004-07-01,"82.524963110572202",73.3996939612994,0.0781545078140292
"World imports","World Imports",2004-08-01,"82.004027444935403",74.3620256825526,0.102528270557713
"World imports","World Imports",2004-09-01,"82.849610067775004",74.663175522814,0.114970098547154
"World imports","World Imports",2004-10-01,"83.785831805777207",75.0380537941857,0.11566906026305
"World imports","World Imports",2004-11-01,"84.847047229744405",76.8297632348428,0.115712111511215
"World imports","World Imports",2004-12-01,"85.665048529507303",78.1544395342578,0.128742863358791
"World imports","World Imports",2005-01-01,"85.519556191261202",78.7129695201516,0.108533041030091
"World imports","World Imports",2005-02-01,"85.178590954795993",78.5102474268886,0.0828358233808447
"World imports","World Imports",2005-03-01,"85.143903451626201",78.6692247523585,0.0798502701762871
"World imports","World Imports",2005-04-01,"87.452366956963601",80.3226482283692,0.106891927071519
"World imports","World Imports",2005-05-01,"87.945548457458898",79.6956176365106,0.100173547506577
"World imports","World Imports",2005-06-01,"87.503499762324907",78.6292478636302,0.0746992687480351
