"GEO","Category","Date","Volumes","Prices","YoY_Prices","YoY_Vol","Nominal Grwoth"
"World trade","World Trades",2000-02-01,65.0127407313741,65.1446705067156,NA,NA,NA
"World trade","World Trades",2000-03-01,65.0632097874889,64.4408946353354,NA,NA,NA
"World trade","World Trades",2000-04-01,65.5097054017551,64.2639163026953,NA,NA,NA
"World trade","World Trades",2000-05-01,67.7175946951851,63.8246487558348,NA,NA,NA
"World trade","World Trades",2000-06-01,66.5273471259796,62.6614936528233,NA,NA,NA
"World trade","World Trades",2000-07-01,67.4722757452459,64.75509619985,NA,NA,NA
"World trade","World Trades",2000-08-01,68.7134438897401,64.4818802612271,NA,NA,NA
"World trade","World Trades",2000-09-01,68.6534967200132,63.9122850780378,NA,NA,NA
"World trade","World Trades",2000-10-01,69.494756418571,63.5039819255376,NA,NA,NA
"World trade","World Trades",2000-11-01,69.7263693418718,62.9262401312443,NA,NA,NA
"World trade","World Trades",2000-12-01,69.6875489456036,62.7893888009897,NA,NA,NA
"World trade","World Trades",2001-01-01,69.7637950081911,63.6608745338794,NA,0.0922711817471302,NA
"World trade","World Trades",2001-02-01,68.9269733678405,63.7864650050748,-0.0208490654887998,0.0602071623566773,0.0393580968678776
"World trade","World Trades",2001-03-01,68.5574132867121,63.3856448646233,-0.0163754674214821,0.0537047512816546,0.0373292838601725
"World trade","World Trades",2001-04-01,67.8400199918252,62.6625181376765,-0.024919087680183,0.0355720511301165,0.0106529634499335
"World trade","World Trades",2001-05-01,67.463686437733,61.8450569604895,-0.0310161016775565,-0.00374951677765586,-0.0347656184552123
"World trade","World Trades",2001-06-01,67.2315402047659,61.3827160125143,-0.0204077107927571,0.010585016676718,-0.00982269411603906
"World trade","World Trades",2001-07-01,66.4578048045506,60.822056516418,-0.0607371452478996,-0.0150353745963099,-0.0757725198442095
"World trade","World Trades",2001-08-01,66.6708965737886,60.4872923402036,-0.0619489987705189,-0.0297255849849274,-0.0916745837554463
"World trade","World Trades",2001-09-01,65.402658961334,61.4731347290014,-0.0381640297488685,-0.0473513792303538,-0.0855154089792223
"World trade","World Trades",2001-10-01,66.548759794394,61.5283865243532,-0.0311097877846606,-0.0423916389667314,-0.073501426751392
"World trade","World Trades",2001-11-01,66.3408295296223,60.3826066593566,-0.0404224607505944,-0.0485546550638545,-0.0889771158144489
"World trade","World Trades",2001-12-01,65.1689579371571,59.5115510408315,-0.0522036895525018,-0.0648407222927814,-0.117044411845283
"World trade","World Trades",2002-01-01,66.7903795499192,59.543400599942,-0.0646782496169785,-0.0426211827771523,-0.107299432394131
"World trade","World Trades",2002-02-01,67.5440346777378,59.2753830012577,-0.0707216178770559,-0.0200638244003899,-0.0907854422774459
"World trade","World Trades",2002-03-01,67.7543178770729,58.9676863165777,-0.069699670287828,-0.0117142023179987,-0.0814138726058267
"World trade","World Trades",2002-04-01,68.8588542224724,59.7645643442834,-0.0462470050601218,0.0150181888326385,-0.0312288162274833
"World trade","World Trades",2002-05-01,68.3442448977951,60.3585938541092,-0.0240352775053622,0.0130523323962562,-0.0109829451091061
"World trade","World Trades",2002-06-01,69.492163937509,61.4693001240925,0.00141056175423299,0.0336244525390606,0.0350350142932936
"World trade","World Trades",2002-07-01,70.0851153127369,62.5590831933665,0.0285591572603207,0.0545806548810039,0.0831398121413246
"World trade","World Trades",2002-08-01,70.0458230341636,63.4285194941016,0.048625538358626,0.0506206850936792,0.0992462234523052
"World trade","World Trades",2002-09-01,70.6856265881334,63.1768671356781,0.0277150728393378,0.0807760374073276,0.108491110246665
"World trade","World Trades",2002-10-01,70.7200510412728,63.3866702865432,0.0302020557853322,0.0626802251426807,0.0928822809280129
"World trade","World Trades",2002-11-01,71.6311844471745,63.4158028176114,0.0502329449830864,0.0797450824034387,0.129978027386525
"World trade","World Trades",2002-12-01,70.4017963180991,63.8328891121926,0.0726134337919741,0.080296486956076,0.15290992074805
"World trade","World Trades",2003-01-01,72.1080792822061,64.7665898964144,0.087720708656964,0.0796177498633985,0.167338458520362
"World trade","World Trades",2003-02-01,71.7994813700976,66.7105449797451,0.125434229220073,0.0630025540029277,0.188436783223001
"World trade","World Trades",2003-03-01,71.7656948481991,67.5617367215293,0.145741692472264,0.0592047429125338,0.204946435384798
"World trade","World Trades",2003-04-01,72.0971860559289,67.6190311676066,0.131423476595199,0.0470285465830428,0.178452023178242
"World trade","World Trades",2003-05-01,72.1290316098096,66.6915155889934,0.10492162475142,0.0553782797318844,0.160299904483304
"World trade","World Trades",2003-06-01,71.7235326700276,68.5150644714288,0.114622491766012,0.0321096452619486,0.14673213702796
"World trade","World Trades",2003-07-01,73.0009320970512,68.8005597977671,0.0997693106388493,0.0416039378875702,0.141373248526419
"World trade","World Trades",2003-08-01,71.9293552392656,68.1779546343014,0.0748785432496413,0.0268900003385404,0.101768543588182
"World trade","World Trades",2003-09-01,74.5385448839518,67.6564624330653,0.0709056257532818,0.0545078042282675,0.125413429981549
"World trade","World Trades",2003-10-01,75.8729373789723,68.0421146515954,0.0734451635337049,0.0728631592006662,0.146308322734371
"World trade","World Trades",2003-11-01,75.9869427536474,69.5456652677438,0.0966614341816715,0.0608081290305218,0.157469563212193
"World trade","World Trades",2003-12-01,77.5291888988854,70.0328644490075,0.0971282268912791,0.101238788689174,0.198367015580453
"World trade","World Trades",2004-01-01,77.2627003752716,71.887892767177,0.109953339864769,0.0714846539302773,0.181437993795047
"World trade","World Trades",2004-02-01,78.7375929428579,73.536669663485,0.102324522844364,0.0966317783967981,0.198956301241162
"World trade","World Trades",2004-03-01,79.3687312697286,74.1056105412778,0.0968576910140799,0.105942490177398,0.202800181191478
"World trade","World Trades",2004-04-01,80.0148318353946,73.6558793347835,0.0892773537706188,0.109819068019155,0.199096421789773
"World trade","World Trades",2004-05-01,80.2977342304767,73.5420570736663,0.102719835112032,0.113251244864296,0.215971079976328
"World trade","World Trades",2004-06-01,81.7347088119766,74.0300092511426,0.0804924409290101,0.139580076012242,0.220072516941253
"World trade","World Trades",2004-07-01,81.3042004627988,74.3447450064853,0.0805834316612369,0.113741949961801,0.194325381623037
"World trade","World Trades",2004-08-01,80.7532234789504,75.2093781260401,0.103133388636465,0.122674090575859,0.225807479212324
"World trade","World Trades",2004-09-01,81.6741175903495,75.4322714353823,0.114930765261483,0.0957299705475467,0.21066073580903
"World trade","World Trades",2004-10-01,82.3174630031132,75.7058134494667,0.112631696370883,0.0849383963079169,0.1975700926788
"World trade","World Trades",2004-11-01,83.324461494457,77.3439716231688,0.112132169926081,0.0965628892926791,0.20869505921876
"World trade","World Trades",2004-12-01,84.2350882962999,78.786900911018,0.124998977706881,0.0864951574065922,0.211494135113473
"World trade","World Trades",2005-01-01,84.0305838835464,79.4856210476503,0.105688565737767,0.0875957412231594,0.193284306960926
"World trade","World Trades",2005-02-01,83.5166891903388,79.4526759142933,0.0804497440240473,0.060696499205268,0.141146243229315
"World trade","World Trades",2005-03-01,83.769508395284,79.6461246564693,0.0747651098847011,0.0554472404327556,0.130212350317457
"World trade","World Trades",2005-04-01,86.0196252243827,81.176331703092,0.102102540031139,0.0750460039876241,0.177148544018763
"World trade","World Trades",2005-05-01,86.2038495922829,80.6197316518415,0.0962398233039032,0.0735527025563885,0.169792525860292
"World trade","World Trades",2005-06-01,86.5623999226964,79.7295632399396,0.0769897781514734,0.0590653735835221,0.136055151734996
"World trade","World Trades",2005-07-01,85.6322945997015,78.8166415989075,0.0601508094759368,0.0532333398799369,0.113384149355874
"World trade","World Trades",2005-08-01,87.0378499960364,79.181459672965,0.0528136469931752,0.077825085443483,0.130638732436658
"World trade","World Trades",2005-09-01,87.5962967532639,80.7201835285879,0.0701014564798753,0.0725098640504218,0.142611320530297
"World trade","World Trades",2005-10-01,88.2745306153443,81.4666899832017,0.0760955634877414,0.0723669971705251,0.148462560658267
"World trade","World Trades",2005-11-01,89.2543085282732,80.7330291168361,0.0438179915324142,0.0711657408576313,0.114983732390045
"World trade","World Trades",2005-12-01,91.4084143791904,79.8378770592982,0.0133394782143693,0.0851584087816002,0.0984978869959696
"World trade","World Trades",2006-01-01,91.1623424765224,80.6510280914442,0.0146618599494274,0.0848709870070584,0.0995328469564858
"World trade","World Trades",2006-02-01,92.0321351352538,82.3825098299407,0.0368752075613899,0.101961009559513,0.138836217120903
"World trade","World Trades",2006-03-01,93.143998292761,81.9666375296858,0.0291352891710095,0.111908140289442,0.141043429460451
"World trade","World Trades",2006-04-01,93.18822268996,82.3239548351731,0.0141374105974461,0.0833367670095978,0.097474177607044
"World trade","World Trades",2006-05-01,93.5119699473024,83.7346008458209,0.0386365611762521,0.0847771925451662,0.123413753721418
"World trade","World Trades",2006-06-01,94.4276861317443,86.2672398983303,0.0819981496539258,0.0908626172110743,0.172860766865
"World trade","World Trades",2006-07-01,93.3091111203567,85.3585381644818,0.083001463052252,0.089648613955067,0.172650077007319
"World trade","World Trades",2006-08-01,94.7146042852872,86.0112061457133,0.0862543643544397,0.0882001829043386,0.174454547258778
"World trade","World Trades",2006-09-01,95.7771117177012,87.0494118286757,0.0784094884750385,0.0933922467918997,0.171801735266938
"World trade","World Trades",2006-10-01,95.9723674455535,86.3648395584896,0.0601245684131501,0.0872033731196201,0.14732794153277
"World trade","World Trades",2006-11-01,97.3830998679988,85.1748571340998,0.0550187211585426,0.0910744979571561,0.146093219115699
"World trade","World Trades",2006-12-01,97.5518024483351,86.0981339079379,0.0784121156426794,0.0672081242286954,0.145620239871375
"World trade","World Trades",2007-01-01,98.2453951836962,88.3498200570999,0.0954580759581467,0.0776971336492143,0.173155209607361
"World trade","World Trades",2007-02-01,98.5160398660229,86.9240746035039,0.0551277787352945,0.070452616591369,0.125580395326664
"World trade","World Trades",2007-03-01,98.3327122885124,87.6131402689875,0.0688878171592278,0.0557063696089441,0.124594186768172
"World trade","World Trades",2007-04-01,98.6563710304632,88.9214797000174,0.0801410097225491,0.058678534504257,0.138819544226806
"World trade","World Trades",2007-05-01,98.9856118336529,90.2446516174625,0.0777462447528523,0.0585341308651192,0.136280375617972
"World trade","World Trades",2007-06-01,99.7687911462378,90.8149821888805,0.0527169096392781,0.0565629132015547,0.109279822840833
"World trade","World Trades",2007-07-01,99.9640319534535,91.0313567675606,0.06645871315354,0.0713212327627128,0.137779945916253
"World trade","World Trades",2007-08-01,101.072332549607,92.6904237366162,0.0776552020394587,0.0671251103490848,0.144780312388543
"World trade","World Trades",2007-09-01,100.600286470492,92.2323874327109,0.0595406160151426,0.0503583232600173,0.10989893927516
"World trade","World Trades",2007-10-01,101.797742484942,94.2282155841797,0.0910483486785696,0.0606984613846618,0.151746810063231
"World trade","World Trades",2007-11-01,102.044237008916,96.5236665378619,0.133241308358105,0.0478639224591875,0.181105230817292
"World trade","World Trades",2007-12-01,101.487713330847,99.4460908031338,0.155031895458599,0.0403468801573033,0.195378775615902
"World trade","World Trades",2008-01-01,104.71355294466,99.9013594906072,0.130747741489927,0.0658367524388276,0.196584493928755
"World trade","World Trades",2008-02-01,103.852868350668,101.636256243642,0.169253244365803,0.0541721783772769,0.223425422743079
"World trade","World Trades",2008-03-01,101.658327521229,103.35095148293,0.179628434337871,0.0338200295234317,0.213448463861303
"World trade","World Trades",2008-04-01,103.437835358736,107.631876909797,0.21041482072611,0.0484658444085316,0.258880665134642
"World trade","World Trades",2008-05-01,103.154037313442,109.108463020484,0.209029688351873,0.0421114281416396,0.251141116493512
"World trade","World Trades",2008-06-01,102.055057599365,109.946159055333,0.210661020960867,0.0229156475372751,0.233576668498142
"World trade","World Trades",2008-07-01,103.476852449208,111.995403935808,0.230294789758841,0.0351408444328274,0.265435634191668
"World trade","World Trades",2008-08-01,102.49541435204,114.164327706086,0.231673382252398,0.0140798353667612,0.245753217619159
"World trade","World Trades",2008-09-01,101.541748136094,110.608563873427,0.199237783518535,0.0093584392115837,0.208596222730119
"World trade","World Trades",2008-10-01,100.513514355896,106.832665684779,0.133765136296559,-0.0126154873153102,0.121149648981248
"World trade","World Trades",2008-11-01,94.0495045162777,100.106773823297,0.0371215414204102,-0.0783457520677015,-0.0412242106472913
"World trade","World Trades",2008-12-01,88.5528960531459,94.2970075926858,-0.0517776331765646,-0.127452051614701,-0.179229684791266
"World trade","World Trades",2009-01-01,84.5259195463014,93.6229236784083,-0.0628463500818446,-0.192789116887549,-0.255635466969394
"World trade","World Trades",2009-02-01,84.5359604453579,90.8829891200263,-0.105801487786386,-0.186002642123325,-0.291804129909711
"World trade","World Trades",2009-03-01,83.9487245050343,88.7055327271131,-0.141705698357657,-0.174207105782814,-0.315912804140471
"World trade","World Trades",2009-04-01,84.8094918672466,88.8204990399417,-0.17477515407095,-0.180092162861721,-0.354867316932671
"World trade","World Trades",2009-05-01,83.740959868579,88.6702378058698,-0.187320255906979,-0.188195032889258,-0.375515288796237
"World trade","World Trades",2009-06-01,85.9636394528455,90.8234566947503,-0.173927880017698,-0.157673892162103,-0.331601772179801
